nanoseconds,logic,logic
832416,1,0
832500,1,0
832583,1,0
832666,1,0
832750,1,0
832833,1,0
832916,1,0
833000,1,0
833083,1,0
833166,1,0
833250,1,0
833333,1,0
833416,1,0
833500,1,0
833583,1,0
833666,1,0
833750,1,0
833833,1,0
833916,1,0
834000,1,0
834083,1,0
834166,1,0
834250,1,0
834333,1,0
834416,1,0
834500,1,1
834583,1,1
834666,1,1
834750,1,1
834833,1,1
834916,1,1
835000,1,1
835083,1,1
835166,1,1
835250,1,1
835333,1,1
835416,1,1
835500,1,1
835583,1,1
835666,1,1
835750,1,1
835833,1,1
835916,1,1
836000,1,1
836083,1,1
836166,1,1
836250,1,1
836333,1,1
836416,1,1
836500,1,1
836583,1,1
836666,1,1
836750,1,1
836833,1,1
836916,1,1
837000,1,1
837083,1,1
837166,1,1
837250,1,1
837333,1,1
837416,1,1
837500,1,1
837583,1,1
837666,1,1
837750,1,1
837833,1,1
837916,1,1
838000,1,1
838083,1,1
838166,1,1
838250,1,1
838333,1,1
838416,1,1
838500,1,1
838583,1,1
838666,1,1
838750,1,1
838833,1,1
838916,1,1
839000,1,1
839083,1,1
839166,1,1
839250,1,1
839333,1,1
839416,1,0
839500,0,0
839583,0,0
839666,0,0
839750,0,0
839833,0,0
839916,0,0
840000,0,0
840083,0,0
840166,0,0
840250,0,0
840333,0,0
840416,0,0
840500,0,0
840583,0,0
840666,0,0
840750,0,0
840833,0,0
840916,0,0
841000,0,0
841083,0,0
841166,0,0
841250,0,0
841333,0,0
841416,0,0
841500,0,0
841583,0,0
841666,0,0
841750,0,0
841833,0,0
841916,0,0
842000,0,0
842083,0,0
842166,0,0
842250,0,0
842333,0,0
842416,0,0
842500,0,0
842583,0,0
842666,0,0
842750,0,0
842833,0,0
842916,0,0
843000,0,0
843083,0,0
843166,0,0
843250,0,0
843333,0,0
843416,0,0
843500,0,0
843583,0,0
843666,0,0
843750,0,0
843833,0,0
843916,0,0
844000,0,0
844083,0,0
844166,0,0
844250,0,0
844333,0,0
844416,0,0
844500,0,1
844583,0,1
844666,0,1
844750,0,1
844833,0,1
844916,0,1
845000,0,1
845083,0,1
845166,0,1
845250,0,1
845333,0,1
845416,0,1
845500,0,1
845583,0,1
845666,0,1
845750,0,1
845833,0,1
845916,0,1
846000,0,1
846083,0,1
846166,0,1
846250,0,1
846333,0,1
846416,0,1
846500,0,1
846583,0,1
846666,0,1
846750,0,1
846833,0,1
846916,0,1
847000,0,1
847083,0,1
847166,0,1
847250,0,1
847333,0,1
847416,0,1
847500,0,1
847583,0,1
847666,0,1
847750,0,1
847833,0,1
847916,0,1
848000,0,1
848083,0,1
848166,0,1
848250,0,1
848333,0,1
848416,0,1
848500,0,1
848583,0,1
848666,0,1
848750,0,1
848833,0,1
848916,0,1
849000,0,1
849083,0,1
849166,0,1
849250,0,1
849333,0,1
849416,0,0
849500,0,0
849583,0,0
849666,0,0
849750,0,0
849833,0,0
849916,0,0
850000,0,0
850083,0,0
850166,0,0
850250,0,0
850333,0,0
850416,0,0
850500,0,0
850583,0,0
850666,0,0
850750,0,0
850833,0,0
850916,0,0
851000,0,0
851083,0,0
851166,0,0
851250,0,0
851333,0,0
851416,0,0
851500,0,0
851583,0,0
851666,0,0
851750,0,0
851833,0,0
851916,0,0
852000,0,0
852083,0,0
852166,0,0
852250,0,0
852333,0,0
852416,0,0
852500,0,0
852583,0,0
852666,0,0
852750,0,0
852833,0,0
852916,0,0
853000,0,0
853083,0,0
853166,0,0
853250,0,0
853333,0,0
853416,0,0
853500,0,0
853583,0,0
853666,0,0
853750,0,0
853833,0,0
853916,0,0
854000,0,0
854083,0,0
854166,0,0
854250,0,0
854333,0,0
854416,0,0
854500,0,1
854583,0,1
854666,0,1
854750,0,1
854833,0,1
854916,0,1
855000,0,1
855083,0,1
855166,0,1
855250,0,1
855333,0,1
855416,0,1
855500,0,1
855583,0,1
855666,0,1
855750,0,1
855833,0,1
855916,0,1
856000,0,1
856083,0,1
856166,0,1
856250,0,1
856333,0,1
856416,0,1
856500,0,1
856583,0,1
856666,0,1
856750,0,1
856833,0,1
856916,0,1
857000,0,1
857083,0,1
857166,0,1
857250,0,1
857333,0,1
857416,0,1
857500,0,1
857583,0,1
857666,0,1
857750,0,1
857833,0,1
857916,0,1
858000,0,1
858083,0,1
858166,0,1
858250,0,1
858333,0,1
858416,0,1
858500,0,1
858583,0,1
858666,0,1
858750,0,1
858833,0,1
858916,0,1
859000,0,1
859083,0,1
859166,0,1
859250,0,1
859333,0,1
859416,0,0
859500,1,0
859583,1,0
859666,1,0
859750,1,0
859833,1,0
859916,1,0
860000,1,0
860083,1,0
860166,1,0
860250,1,0
860333,1,0
860416,1,0
860500,1,0
860583,1,0
860666,1,0
860750,1,0
860833,1,0
860916,1,0
861000,1,0
861083,1,0
861166,1,0
861250,1,0
861333,1,0
861416,1,0
861500,1,0
861583,1,0
861666,1,0
861750,1,0
861833,1,0
861916,1,0
862000,1,0
862083,1,0
862166,1,0
862250,1,0
862333,1,0
862416,1,0
862500,1,0
862583,1,0
862666,1,0
862750,1,0
862833,1,0
862916,1,0
863000,1,0
863083,1,0
863166,1,0
863250,1,0
863333,1,0
863416,1,0
863500,1,0
863583,1,0
863666,1,0
863750,1,0
863833,1,0
863916,1,0
864000,1,0
864083,1,0
864166,1,0
864250,1,0
864333,1,0
864416,1,0
864500,1,1
864583,1,1
864666,1,1
864750,1,1
864833,1,1
864916,1,1
865000,1,1
865083,1,1
865166,1,1
865250,1,1
865333,1,1
865416,1,1
865500,1,1
865583,1,1
865666,1,1
865750,1,1
865833,1,1
865916,1,1
866000,1,1
866083,1,1
866166,1,1
866250,1,1
866333,1,1
866416,1,1
866500,1,1
866583,1,1
866666,1,1
866750,1,1
866833,1,1
866916,1,1
867000,1,1
867083,1,1
867166,1,1
867250,1,1
867333,1,1
867416,1,1
867500,1,1
867583,1,1
867666,1,1
867750,1,1
867833,1,1
867916,1,1
868000,1,1
868083,1,1
868166,1,1
868250,1,1
868333,1,1
868416,1,1
868500,1,1
868583,1,1
868666,1,1
868750,1,1
868833,1,1
868916,1,1
869000,1,1
869083,1,1
869166,1,1
869250,1,1
869333,1,1
869416,1,0
869500,1,0
869583,1,0
869666,1,0
869750,0,0
869833,0,0
869916,0,0
870000,0,0
870083,0,0
870166,0,0
870250,0,0
870333,0,0
870416,0,0
870500,0,0
870583,0,0
870666,0,0
870750,0,0
870833,0,0
870916,0,0
871000,0,0
871083,0,0
871166,0,0
871250,0,0
871333,0,0
871416,0,0
871500,0,0
871583,0,0
871666,0,0
871750,0,0
871833,0,0
871916,0,0
872000,0,0
872083,0,0
872166,0,0
872250,0,0
872333,0,0
872416,0,0
872500,0,0
872583,0,0
872666,0,0
872750,0,0
872833,0,0
872916,0,0
873000,0,0
873083,0,0
873166,0,0
873250,0,0
873333,0,0
873416,0,0
873500,0,0
873583,0,0
873666,0,0
873750,0,0
873833,0,0
873916,0,0
874000,0,0
874083,0,0
874166,0,0
874250,0,0
874333,0,0
874416,0,0
874500,0,1
874583,0,1
874666,0,1
874750,0,1
874833,0,1
874916,0,1
875000,0,1
875083,0,1
875166,0,1
875250,0,1
875333,0,1
875416,0,1
875500,0,1
875583,0,1
875666,0,1
875750,0,1
875833,0,1
875916,0,1
876000,0,1
876083,0,1
876166,0,1
876250,0,1
876333,0,1
876416,0,1
876500,0,1
876583,0,1
876666,0,1
876750,0,1
876833,0,1
876916,0,1
877000,0,1
877083,0,1
877166,0,1
877250,0,1
877333,0,1
877416,0,1
877500,0,1
877583,0,1
877666,0,1
877750,0,1
877833,0,1
877916,0,1
878000,0,1
878083,0,1
878166,0,1
878250,0,1
878333,0,1
878416,0,1
878500,0,1
878583,0,1
878666,0,1
878750,0,1
878833,0,1
878916,0,1
879000,0,1
879083,0,1
879166,0,1
879250,0,1
879333,0,1
879416,1,1
879500,1,1
879583,1,1
879666,1,1
879750,1,1
879833,1,1
879916,1,1
880000,1,1
880083,1,1
880166,1,1
880250,1,1
880333,1,1
880416,1,1
880500,1,1
880583,1,1
880666,1,1
880750,1,1
880833,1,1
880916,1,1
881000,1,1
881083,1,1
881166,1,1
881250,1,1
881333,1,1
881416,1,1
881500,1,1
881583,1,1
881666,1,1
881750,1,1
881833,1,1
881916,1,1
882000,1,1
882083,1,1
882166,1,1
882250,1,1
882333,1,1
882416,1,1
882500,1,1
882583,1,1
882666,1,1
882750,1,1
882833,1,1
882916,1,1
883000,1,1
883083,1,1
883166,1,1
883250,1,1
883333,1,1
883416,1,1
883500,1,1
883583,1,1
883666,1,1
883750,1,1
883833,1,1
883916,1,1
884000,1,1
884083,1,1
884166,1,1
884250,1,1
884333,1,1
884416,1,1
884500,1,1
884583,1,1
884666,1,1
884750,1,1
884833,1,1
884916,1,1
885000,1,1
885083,1,1
885166,1,1
885250,1,1
885333,1,1
885416,1,1
885500,1,1
885583,1,1
885666,1,1
885750,1,1
885833,1,1
885916,1,1
886000,1,1
886083,1,1
886166,1,1
886250,1,1
886333,1,1
886416,1,1
886500,1,1
886583,1,1
886666,1,1
886750,1,1
886833,1,1
886916,1,1
887000,1,1
887083,1,1
887166,1,1
887250,1,1
887333,1,1
887416,1,1
887500,1,1
887583,1,1
887666,1,1
887750,1,1
887833,1,1
887916,1,1
888000,1,1
888083,1,1
888166,1,1
888250,1,1
888333,1,1
888416,1,1
888500,1,1
888583,1,1
888666,1,1
888750,1,1
888833,1,1
888916,1,1
889000,1,1
889083,1,1
889166,1,1
889250,1,1
889333,1,1
889416,1,1
889500,1,1
889583,1,1
889666,1,1
889750,1,1
889833,1,1
889916,1,1
890000,1,1
890083,1,1
890166,1,1
890250,1,1
890333,1,1
890416,1,1
890500,1,1
890583,1,1
890666,1,1
890750,1,1
890833,1,1
890916,1,1
891000,1,1
891083,1,1
891166,1,1
891250,1,1
891333,1,1
891416,1,1
891500,1,1
891583,1,1
891666,1,1
891750,1,1
891833,1,1
891916,1,1
892000,1,1
892083,1,1
892166,1,1
892250,1,1
892333,1,1
892416,1,1
892500,1,1
892583,1,1
892666,1,1
892750,1,1
892833,1,1
892916,1,1
893000,1,1
893083,1,1
893166,1,1
893250,1,1
893333,1,1
893416,1,1
893500,1,1
893583,1,1
893666,1,1
893750,1,1
893833,1,1
893916,1,1
894000,1,1
894083,1,1
894166,1,1
894250,1,1
894333,1,1
894416,1,1
894500,1,1
894583,1,1
894666,1,1
894750,1,1
894833,1,1
894916,1,1
895000,1,1
895083,1,1
895166,1,1
895250,1,1
895333,1,1
895416,1,1
895500,1,1
895583,1,1
895666,1,1
895750,1,1
895833,1,1
895916,1,1
896000,1,1
896083,1,1
896166,1,1
896250,1,1
896333,1,1
896416,1,1
896500,1,1
896583,1,1
896666,1,1
896750,1,1
896833,1,1
896916,1,1
897000,1,1
897083,1,1
897166,1,1
897250,1,1
897333,1,1
897416,1,1
897500,1,1
897583,1,1
897666,1,1
897750,1,1
897833,1,1
897916,1,1
898000,1,1
898083,1,1
898166,1,1
898250,1,1
898333,1,1
898416,1,1
898500,1,1
898583,1,1
898666,1,1
898750,1,1
898833,1,1
898916,1,1
899000,1,1
899083,1,1
899166,1,1
899250,1,1
899333,1,1
899416,1,1
899500,1,1
899583,1,1
899666,1,1
899750,1,1
899833,1,1
899916,1,1
900000,1,1
900083,1,1
900166,1,1
900250,1,1
900333,1,1
900416,1,1
900500,1,1
900583,1,1
900666,1,1
900750,1,1
900833,1,1
900916,1,1
